"REF_DATE","GEO","DGUID","Indicators","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","New Brunswick","2016A000213","Exports","Total food and beverage services","Dollars","81","millions","6","v1001802540","5.4.17","154.9","","","","1"
"2017","New Brunswick","2016A000213","Exports","Meals from accommodation","Dollars","81","millions","6","v1001849007","5.4.18","5.9","","","","1"
"2017","New Brunswick","2016A000213","Exports","Meals from restaurants","Dollars","81","millions","6","v1001802541","5.4.19","124.9","","","","1"
"2017","New Brunswick","2016A000213","Exports","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001802542","5.4.20","1.4","","","","1"
"2017","New Brunswick","2016A000213","Exports","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001802543","5.4.21","14.9","","","","1"
"2017","New Brunswick","2016A000213","Exports","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001802544","5.4.22","7.8","","","","1"
"2017","New Brunswick","2016A000213","Exports","Total other tourism products","Dollars","81","millions","6","v1001802545","5.4.23","94.3","","","","1"
"2017","New Brunswick","2016A000213","Exports","Recreation and entertainment","Dollars","81","millions","6","v1001802551","5.4.24","59.8","","","","1"
"2017","New Brunswick","2016A000213","Exports","Travel services","Dollars","81","millions","6","v1001802552","5.4.25","30.1","","","","1"
"2017","New Brunswick","2016A000213","Exports","Convention fees","Dollars","81","millions","6","v1001802553","5.4.26","4.4","","","","1"
"2017","New Brunswick","2016A000213","Exports","Pre-trip expenses","Dollars","81","millions","6","v1001802554","5.4.27","0.0","","","","1"
"2017","New Brunswick","2016A000213","Exports","Total other products","Dollars","81","millions","6","v1001802546","5.4.28","152.6","","","","1"
"2017","New Brunswick","2016A000213","Exports","Groceries","Dollars","81","millions","6","v1001802547","5.4.29","57.0","","","","1"
"2017","New Brunswick","2016A000213","Exports","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001802548","5.4.30","10.9","","","","1"
"2017","New Brunswick","2016A000213","Exports","Urban transit and parking","Dollars","81","millions","6","v1001802549","5.4.31","0.4","","","","1"
"2017","New Brunswick","2016A000213","Exports","Miscellaneous products","Dollars","81","millions","6","v1001802550","5.4.32","84.3","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Total tourism expenditures","Dollars","81","millions","6","v1001802680","5.5.1","521.4","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Total tourism products","Dollars","81","millions","6","v1001802681","5.5.2","419.9","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Total transportation","Dollars","81","millions","6","v1001802682","5.5.3","125.9","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Passenger air transport","Dollars","81","millions","6","v1001802683","5.5.4","38.6","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Passenger rail transport","Dollars","81","millions","6","v1001802684","5.5.5","3.0","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Passenger water transport","Dollars","81","millions","6","v1001802685","5.5.6","0.1","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001802686","5.5.7","2.5","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Taxis","Dollars","81","millions","6","v1001802687","5.5.8","0.5","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Vehicle rental","Dollars","81","millions","6","v1001802688","5.5.9","6.6","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Vehicle repairs and parts","Dollars","81","millions","6","v1001802689","5.5.10","27.1","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Vehicle fuel","Dollars","81","millions","6","v1001802690","5.5.11","47.5","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Total accommodation","Dollars","81","millions","6","v1001802691","5.5.12","122.2","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Hotels","Dollars","81","millions","6","v1001802692","5.5.13","95.8","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Motels","Dollars","81","millions","6","v1001802693","5.5.14","7.2","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Camping","Dollars","81","millions","6","v1001802694","5.5.15","7.5","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Other accommodation","Dollars","81","millions","6","v1001802695","5.5.16","11.7","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Total food and beverage services","Dollars","81","millions","6","v1001802696","5.5.17","108.7","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Meals from accommodation","Dollars","81","millions","6","v1001849011","5.5.18","4.1","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Meals from restaurants","Dollars","81","millions","6","v1001802697","5.5.19","87.0","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001802698","5.5.20","1.1","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001802699","5.5.21","11.0","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001802700","5.5.22","5.5","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Total other tourism products","Dollars","81","millions","6","v1001802701","5.5.23","63.1","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Recreation and entertainment","Dollars","81","millions","6","v1001802707","5.5.24","33.0","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Travel services","Dollars","81","millions","6","v1001802708","5.5.25","27.3","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Convention fees","Dollars","81","millions","6","v1001802709","5.5.26","2.8","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Pre-trip expenses","Dollars","81","millions","6","v1001802710","5.5.27","0.0","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Total other products","Dollars","81","millions","6","v1001802702","5.5.28","101.5","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Groceries","Dollars","81","millions","6","v1001802703","5.5.29","40.5","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Beer, wine, and liquor from stores","Dollars","81","millions","6","v1001802704","5.5.30","7.7","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Urban transit and parking","Dollars","81","millions","6","v1001802705","5.5.31","0.3","","","","1"
"2017","New Brunswick","2016A000213","Interprovincial demand (exports)","Miscellaneous products","Dollars","81","millions","6","v1001802706","5.5.32","53.0","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Total tourism expenditures","Dollars","81","millions","6","v1001802711","5.6.1","276.2","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Total tourism products","Dollars","81","millions","6","v1001802712","5.6.2","225.1","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Total transportation","Dollars","81","millions","6","v1001802713","5.6.3","92.0","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Passenger air transport","Dollars","81","millions","6","v1001802714","5.6.4","25.1","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Passenger rail transport","Dollars","81","millions","6","v1001802715","5.6.5","0.9","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Passenger water transport","Dollars","81","millions","6","v1001802716","5.6.6","2.3","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Interurban, charter and tour bus transport","Dollars","81","millions","6","v1001802717","5.6.7","8.4","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Taxis","Dollars","81","millions","6","v1001802718","5.6.8","0.3","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Vehicle rental","Dollars","81","millions","6","v1001802719","5.6.9","6.2","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Vehicle repairs and parts","Dollars","81","millions","6","v1001802720","5.6.10","17.7","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Vehicle fuel","Dollars","81","millions","6","v1001802721","5.6.11","31.1","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Total accommodation","Dollars","81","millions","6","v1001802722","5.6.12","55.6","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Hotels","Dollars","81","millions","6","v1001802723","5.6.13","36.7","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Motels","Dollars","81","millions","6","v1001802724","5.6.14","10.7","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Camping","Dollars","81","millions","6","v1001802725","5.6.15","3.5","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Other accommodation","Dollars","81","millions","6","v1001802726","5.6.16","4.7","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Total food and beverage services","Dollars","81","millions","6","v1001802727","5.6.17","46.4","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Meals from accommodation","Dollars","81","millions","6","v1001849012","5.6.18","1.8","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Meals from restaurants","Dollars","81","millions","6","v1001802728","5.6.19","38.0","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Alcoholic beverages from accommodation","Dollars","81","millions","6","v1001802729","5.6.20","0.4","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Alcoholic beverages from restaurants","Dollars","81","millions","6","v1001802730","5.6.21","3.9","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Meals and alcoholic beverages from other tourism industries","Dollars","81","millions","6","v1001802731","5.6.22","2.3","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Total other tourism products","Dollars","81","millions","6","v1001802732","5.6.23","31.1","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Recreation and entertainment","Dollars","81","millions","6","v1001802738","5.6.24","26.8","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Travel services","Dollars","81","millions","6","v1001802739","5.6.25","2.7","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Convention fees","Dollars","81","millions","6","v1001802740","5.6.26","1.6","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Pre-trip expenses","Dollars","81","millions","6","v1001802741","5.6.27","0.0","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Total other products","Dollars","81","millions","6","v1001802733","5.6.28","51.1","","","","1"
"2017","New Brunswick","2016A000213","International demand (exports)","Groceries","Dollars","81","millions","6","v1001802734","5.6.29","16.6","","","","1"
